Time;cloudCover;dewPoint;humidity;ozone;pressure;temp;uvIndex;visibility;windBearing;windGust;windSpeed;totalAcPower
17.06.2018 20:10;0.41;52.41;0.61;323.2;1007.86;66.46;0;8.53;288;12.77;4.33;0
17.06.2018 20:15;0.41;52.47;0.61;323.98;1007.9;66.22;0;8.62;288;12.53;4.34;0
17.06.2018 20:20;0.41;52.53;0.62;324.76;1007.95;65.98;0;8.72;287;12.29;4.34;0
17.06.2018 20:25;0.41;52.59;0.63;325.53;1008;65.74;0;8.81;287;12.04;4.35;0
17.06.2018 20:30;0.4;52.65;0.63;326.31;1008.05;65.49;0;8.91;286;11.8;4.36;0
17.06.2018 20:35;0.4;52.7;0.64;327.08;1008.09;65.25;0;9;285;11.56;4.36;0
17.06.2018 20:40;0.4;52.74;0.65;327.86;1008.14;65.01;0;9.1;285;11.31;4.37;0
17.06.2018 20:45;0.4;52.79;0.65;328.64;1008.19;64.77;0;9.19;284;11.07;4.38;0
17.06.2018 20:50;0.4;52.83;0.66;329.41;1008.24;64.52;0;9.28;284;10.83;4.39;0
17.06.2018 20:55;0.4;52.87;0.66;330.19;1008.28;64.28;0;9.38;283;10.58;4.4;0
17.06.2018 21:00;0.4;52.91;0.67;330.96;1008.33;64.04;0;9.47;283;10.34;4.41;0
17.06.2018 21:05;0.39;52.89;0.67;330.94;1008.36;63.98;0;9.48;282;10.18;4.47;0
17.06.2018 21:10;0.39;52.88;0.67;330.91;1008.38;63.92;0;9.49;281;10.02;4.53;0
17.06.2018 21:15;0.39;52.86;0.67;330.88;1008.4;63.85;0;9.49;281;9.86;4.6;0
17.06.2018 21:20;0.39;52.85;0.68;330.85;1008.42;63.79;0;9.5;280;9.7;4.66;0
17.06.2018 21:25;0.39;52.83;0.68;330.82;1008.45;63.73;0;9.5;280;9.54;4.73;0
17.06.2018 21:30;0.38;52.82;0.68;330.79;1008.47;63.67;0;9.51;279;9.38;4.79;0
17.06.2018 21:35;0.38;52.81;0.68;330.76;1008.49;63.61;0;9.52;279;9.22;4.86;0
17.06.2018 21:40;0.38;52.79;0.68;330.73;1008.52;63.55;0;9.52;278;9.06;4.92;0
17.06.2018 21:45;0.38;52.78;0.68;330.7;1008.54;63.49;0;9.53;278;8.89;4.99;0
17.06.2018 21:50;0.38;52.76;0.68;330.68;1008.56;63.43;0;9.53;277;8.73;5.05;0
17.06.2018 21:55;0.38;52.75;0.68;330.65;1008.59;63.37;0;9.54;277;8.57;5.12;0
17.06.2018 22:00;0.37;52.73;0.68;330.62;1008.61;63.31;0;9.55;276;8.41;5.19;0
17.06.2018 22:05;0.37;52.81;0.69;330.49;1008.63;63.17;0;9.54;275;8.25;5;0
17.06.2018 22:10;0.37;52.89;0.7;330.36;1008.64;63.03;0;9.54;273;8.08;4.81;0
17.06.2018 22:15;0.37;52.97;0.7;330.23;1008.66;62.89;0;9.54;271;7.92;4.63;0
17.06.2018 22:20;0.37;53.04;0.71;330.1;1008.67;62.75;0;9.54;268;7.75;4.46;0
17.06.2018 22:25;0.37;53.12;0.71;329.98;1008.69;62.61;0;9.54;266;7.58;4.3;0
17.06.2018 22:30;0.37;53.19;0.72;329.85;1008.71;62.47;0;9.54;263;7.42;4.14;0
17.06.2018 22:35;0.37;53.26;0.72;329.72;1008.72;62.33;0;9.54;260;7.25;3.99;0
17.06.2018 22:40;0.37;53.33;0.73;329.59;1008.74;62.2;0;9.53;257;7.09;3.86;0
17.06.2018 22:45;0.37;53.39;0.73;329.46;1008.76;62.06;0;9.53;254;6.92;3.73;0
17.06.2018 22:50;0.37;53.46;0.74;329.33;1008.77;61.92;0;9.53;251;6.76;3.62;0
17.06.2018 22:55;0.37;53.52;0.74;329.21;1008.79;61.78;0;9.53;247;6.59;3.52;0
17.06.2018 23:00;0.37;53.59;0.75;329.08;1008.8;61.64;0;9.53;243;6.42;3.44;0
17.06.2018 23:05;0.36;53.49;0.75;328.94;1008.8;61.59;0;9.53;247;6.3;3.19;0
17.06.2018 23:10;0.36;53.39;0.75;328.81;1008.8;61.55;0;9.53;251;6.18;2.97;0
17.06.2018 23:15;0.35;53.29;0.74;328.67;1008.8;61.5;0;9.53;257;6.06;2.76;0
17.06.2018 23:20;0.35;53.19;0.74;328.53;1008.8;61.46;0;9.53;263;5.94;2.58;0
17.06.2018 23:25;0.34;53.09;0.74;328.4;1008.8;61.41;0;9.53;269;5.82;2.43;0
17.06.2018 23:30;0.34;52.99;0.74;328.26;1008.8;61.37;0;9.54;277;5.69;2.32;0
17.06.2018 23:35;0.33;52.89;0.74;328.12;1008.8;61.32;0;9.54;285;5.57;2.25;0
17.06.2018 23:40;0.33;52.79;0.74;327.99;1008.8;61.27;0;9.54;294;5.45;2.24;0
17.06.2018 23:45;0.32;52.68;0.73;327.85;1008.8;61.23;0;9.54;302;5.33;2.27;0
17.06.2018 23:50;0.32;52.58;0.73;327.72;1008.8;61.18;0;9.54;310;5.21;2.34;0
17.06.2018 23:55;0.32;52.48;0.73;327.58;1008.79;61.14;0;9.54;317;5.08;2.46;0
18.06.2018 00:00;0.31;52.38;0.73;327.44;1008.79;61.09;0;9.54;324;4.96;2.62;0
18.06.2018 00:05;0.31;52.37;0.73;327.31;1008.78;61.05;0;9.55;319;4.91;2.59;0
18.06.2018 00:10;0.31;52.35;0.73;327.17;1008.77;61;0;9.57;315;4.86;2.57;0
18.06.2018 00:15;0.31;52.34;0.73;327.03;1008.76;60.96;0;9.58;310;4.81;2.58;0
18.06.2018 00:20;0.31;52.33;0.73;326.9;1008.74;60.91;0;9.59;305;4.76;2.6;0
18.06.2018 00:25;0.3;52.31;0.73;326.76;1008.73;60.86;0;9.6;300;4.71;2.64;0
18.06.2018 00:30;0.3;52.3;0.74;326.62;1008.72;60.82;0;9.61;296;4.66;2.69;0
18.06.2018 00:35;0.3;52.28;0.74;326.48;1008.71;60.77;0;9.62;292;4.61;2.76;0
18.06.2018 00:40;0.3;52.27;0.74;326.35;1008.69;60.73;0;9.63;288;4.56;2.85;0
18.06.2018 00:45;0.3;52.25;0.74;326.21;1008.68;60.68;0;9.64;284;4.51;2.95;0
18.06.2018 00:50;0.3;52.24;0.74;326.07;1008.67;60.64;0;9.65;280;4.46;3.06;0
18.06.2018 00:55;0.3;52.23;0.74;325.94;1008.66;60.59;0;9.67;277;4.41;3.18;0
18.06.2018 01:00;0.29;52.21;0.74;325.8;1008.64;60.55;0;9.68;274;4.36;3.31;0
18.06.2018 01:05;0.29;52.2;0.74;325.66;1008.65;60.42;0;9.69;276;4.36;3.23;0
18.06.2018 01:10;0.29;52.19;0.75;325.51;1008.65;60.29;0;9.7;279;4.35;3.15;0
18.06.2018 01:15;0.29;52.18;0.75;325.37;1008.65;60.17;0;9.72;281;4.34;3.08;0
18.06.2018 01:20;0.29;52.16;0.75;325.23;1008.65;60.04;0;9.73;284;4.33;3.02;0
18.06.2018 01:25;0.29;52.15;0.76;325.08;1008.66;59.91;0;9.74;287;4.33;2.96;0
18.06.2018 01:30;0.29;52.14;0.76;324.94;1008.66;59.79;0;9.75;290;4.32;2.91;0
18.06.2018 01:35;0.3;52.12;0.76;324.79;1008.66;59.66;0;9.77;293;4.31;2.87;0
18.06.2018 01:40;0.3;52.11;0.76;324.65;1008.67;59.53;0;9.78;296;4.31;2.83;0
18.06.2018 01:45;0.3;52.09;0.77;324.51;1008.67;59.41;0;9.79;299;4.3;2.8;0
18.06.2018 01:50;0.3;52.08;0.77;324.36;1008.67;59.28;0;9.81;302;4.29;2.79;0
18.06.2018 01:55;0.3;52.06;0.77;324.22;1008.67;59.15;0;9.82;305;4.29;2.77;0
18.06.2018 02:00;0.3;52.04;0.78;324.07;1008.68;59.03;0;9.83;308;4.28;2.77;0
18.06.2018 02:05;0.3;52.08;0.78;323.96;1008.64;59.07;0;9.84;305;4.2;2.66;0
18.06.2018 02:10;0.3;52.12;0.78;323.85;1008.6;59.11;0;9.85;302;4.11;2.56;0
18.06.2018 02:15;0.31;52.16;0.78;323.74;1008.56;59.15;0;9.86;299;4.03;2.46;0
18.06.2018 02:20;0.31;52.2;0.78;323.63;1008.52;59.19;0;9.87;295;3.94;2.37;0
18.06.2018 02:25;0.31;52.24;0.78;323.52;1008.49;59.23;0;9.88;291;3.86;2.29;0
18.06.2018 02:30;0.32;52.28;0.78;323.41;1008.45;59.27;0;9.88;287;3.78;2.23;0
18.06.2018 02:35;0.32;52.32;0.78;323.3;1008.41;59.32;0;9.89;282;3.69;2.18;0
18.06.2018 02:40;0.32;52.35;0.78;323.19;1008.37;59.36;0;9.9;278;3.61;2.14;0
18.06.2018 02:45;0.33;52.39;0.78;323.08;1008.33;59.4;0;9.91;273;3.52;2.11;0
18.06.2018 02:50;0.33;52.43;0.78;322.97;1008.3;59.44;0;9.92;268;3.44;2.1;0
18.06.2018 02:55;0.33;52.47;0.78;322.86;1008.26;59.48;0;9.93;263;3.35;2.11;0
18.06.2018 03:00;0.34;52.51;0.78;322.75;1008.22;59.52;0;9.93;259;3.27;2.13;0
18.06.2018 03:05;0.34;52.41;0.77;322.68;1008.23;59.47;0;9.94;264;3.34;2.22;0
18.06.2018 03:10;0.33;52.3;0.77;322.62;1008.24;59.41;0;9.94;268;3.41;2.33;0
18.06.2018 03:15;0.33;52.2;0.77;322.55;1008.25;59.35;0;9.94;273;3.48;2.45;0
18.06.2018 03:20;0.33;52.1;0.77;322.48;1008.25;59.3;0;9.94;276;3.54;2.59;0
18.06.2018 03:25;0.33;51.99;0.77;322.42;1008.26;59.24;0;9.94;280;3.61;2.73;0
18.06.2018 03:30;0.33;51.89;0.77;322.35;1008.27;59.19;0;9.94;283;3.68;2.88;0
18.06.2018 03:35;0.33;51.78;0.77;322.28;1008.28;59.13;0;9.94;286;3.75;3.05;0
18.06.2018 03:40;0.32;51.68;0.76;322.22;1008.29;59.07;0;9.94;288;3.82;3.21;0
18.06.2018 03:45;0.32;51.58;0.76;322.15;1008.3;59.02;0;9.94;290;3.89;3.38;58
18.06.2018 03:50;0.32;51.47;0.76;322.08;1008.31;58.96;0;9.94;292;3.95;3.56;108
18.06.2018 03:55;0.32;51.37;0.76;322.02;1008.32;58.91;0;9.94;294;4.02;3.74;268
18.06.2018 04:00;0.32;51.26;0.76;321.95;1008.32;58.85;0;9.94;296;4.09;3.93;508
18.06.2018 04:05;0.32;51.24;0.76;321.92;1008.34;58.71;0;9.94;295;4.04;3.86;710
18.06.2018 04:10;0.32;51.22;0.77;321.89;1008.35;58.57;0;9.93;294;4;3.79;960
18.06.2018 04:15;0.32;51.2;0.77;321.86;1008.36;58.43;0;9.93;293;3.95;3.73;1340
18.06.2018 04:20;0.32;51.18;0.77;321.83;1008.37;58.29;0;9.93;291;3.9;3.67;1878
18.06.2018 04:25;0.32;51.15;0.78;321.8;1008.38;58.15;0;9.92;290;3.86;3.61;2509
18.06.2018 04:30;0.32;51.13;0.78;321.77;1008.39;58;0;9.92;289;3.81;3.55;3389
18.06.2018 04:35;0.32;51.1;0.78;321.73;1008.4;57.86;0;9.92;288;3.76;3.49;3964
18.06.2018 04:40;0.32;51.08;0.78;321.7;1008.41;57.72;0;9.91;287;3.72;3.44;4883
18.06.2018 04:45;0.32;51.05;0.79;321.67;1008.42;57.58;0;9.91;285;3.67;3.38;5848
18.06.2018 04:50;0.33;51.03;0.79;321.64;1008.43;57.44;0;9.91;284;3.62;3.33;6461
18.06.2018 04:55;0.33;51;0.79;321.61;1008.44;57.3;0;9.9;283;3.57;3.28;7027
18.06.2018 05:00;0.33;50.97;0.8;321.58;1008.45;57.16;0;9.9;281;3.53;3.23;7144
18.06.2018 05:05;0.32;50.88;0.8;321.57;1008.46;57.09;0;9.9;280;3.51;3.15;8659
18.06.2018 05:10;0.32;50.78;0.8;321.56;1008.47;57.02;0;9.9;280;3.49;3.08;8628
18.06.2018 05:15;0.32;50.69;0.8;321.56;1008.49;56.95;0;9.89;279;3.47;3;8185
18.06.2018 05:20;0.32;50.59;0.79;321.55;1008.5;56.88;0;9.89;278;3.45;2.92;8579
18.06.2018 05:25;0.32;50.49;0.79;321.54;1008.51;56.82;0;9.89;277;3.43;2.85;9415
18.06.2018 05:30;0.31;50.4;0.79;321.53;1008.52;56.75;0;9.89;276;3.4;2.77;9858
18.06.2018 05:35;0.31;50.3;0.79;321.52;1008.54;56.68;0;9.88;275;3.38;2.7;7575
18.06.2018 05:40;0.31;50.21;0.79;321.51;1008.55;56.61;0;9.88;274;3.36;2.62;7431
18.06.2018 05:45;0.31;50.11;0.79;321.51;1008.56;56.54;0;9.88;273;3.34;2.55;6813
18.06.2018 05:50;0.3;50.01;0.79;321.5;1008.57;56.47;0;9.88;272;3.32;2.48;7658
18.06.2018 05:55;0.3;49.92;0.79;321.49;1008.58;56.41;0;9.88;271;3.3;2.41;13482
18.06.2018 06:00;0.3;49.82;0.79;321.48;1008.6;56.34;0;9.87;270;3.28;2.34;16523
18.06.2018 06:05;0.31;49.85;0.78;321.51;1008.59;56.59;0;9.88;272;3.37;2.48;13942
18.06.2018 06:10;0.31;49.88;0.78;321.54;1008.58;56.84;0;9.88;274;3.45;2.63;8527
18.06.2018 06:15;0.32;49.91;0.77;321.57;1008.58;57.09;0;9.88;276;3.54;2.77;10556
18.06.2018 06:20;0.32;49.93;0.76;321.6;1008.57;57.34;0;9.88;277;3.62;2.92;12102
18.06.2018 06:25;0.33;49.96;0.76;321.62;1008.57;57.59;0;9.88;279;3.71;3.08;14385
18.06.2018 06:30;0.33;49.98;0.75;321.65;1008.56;57.84;0;9.89;280;3.79;3.23;9507
18.06.2018 06:35;0.34;50;0.74;321.68;1008.56;58.09;0;9.89;281;3.88;3.39;15415
18.06.2018 06:40;0.34;50.02;0.74;321.71;1008.55;58.34;0;9.89;282;3.96;3.54;21617
18.06.2018 06:45;0.35;50.03;0.73;321.74;1008.55;58.59;0;9.89;283;4.05;3.7;22224
18.06.2018 06:50;0.36;50.04;0.73;321.77;1008.54;58.84;0;9.89;284;4.13;3.86;22369
18.06.2018 06:55;0.36;50.05;0.72;321.79;1008.53;59.09;1;9.89;285;4.22;4.02;23852
18.06.2018 07:00;0.37;50.06;0.71;321.82;1008.53;59.34;1;9.9;286;4.3;4.18;26069
18.06.2018 07:05;0.35;50.11;0.71;321.88;1008.55;59.57;1;9.9;285;4.32;4.16;19402
18.06.2018 07:10;0.34;50.16;0.7;321.93;1008.57;59.8;1;9.9;285;4.35;4.14;17633
18.06.2018 07:15;0.33;50.2;0.7;321.99;1008.6;60.03;1;9.91;284;4.37;4.11;30976
18.06.2018 07:20;0.32;50.24;0.7;322.04;1008.62;60.26;1;9.91;284;4.39;4.09;25350
18.06.2018 07:25;0.3;50.29;0.69;322.1;1008.64;60.49;1;9.91;283;4.41;4.06;11286
18.06.2018 07:30;0.29;50.33;0.69;322.15;1008.66;60.72;1;9.92;283;4.44;4.04;6848
18.06.2018 07:35;0.28;50.37;0.68;322.21;1008.69;60.95;1;9.92;282;4.46;4.02;15193
18.06.2018 07:40;0.27;50.41;0.68;322.26;1008.71;61.18;1;9.92;282;4.48;4;33163
18.06.2018 07:45;0.25;50.44;0.67;322.32;1008.73;61.41;1;9.93;281;4.5;3.97;40726
18.06.2018 07:50;0.24;50.48;0.67;322.37;1008.76;61.64;1;9.93;280;4.53;3.95;22227
18.06.2018 07:55;0.23;50.51;0.66;322.42;1008.78;61.87;1;9.93;280;4.55;3.93;14437
18.06.2018 08:00;0.22;50.55;0.66;322.48;1008.8;62.1;1;9.94;279;4.57;3.91;13378
18.06.2018 08:05;0.23;50.59;0.65;322.44;1008.76;62.39;1;9.94;279;4.72;3.94;17411
18.06.2018 08:10;0.24;50.63;0.65;322.41;1008.71;62.68;1;9.94;278;4.87;3.97;13829
18.06.2018 08:15;0.26;50.67;0.64;322.38;1008.67;62.97;1;9.94;278;5.03;4;36599
18.06.2018 08:20;0.27;50.71;0.64;322.34;1008.63;63.26;2;9.95;278;5.18;4.03;42352
18.06.2018 08:25;0.29;50.74;0.63;322.31;1008.58;63.55;2;9.95;277;5.33;4.06;34413
18.06.2018 08:30;0.3;50.78;0.62;322.27;1008.54;63.84;2;9.95;277;5.48;4.09;19001
18.06.2018 08:35;0.31;50.81;0.62;322.24;1008.5;64.13;2;9.95;276;5.63;4.12;14400
18.06.2018 08:40;0.33;50.83;0.61;322.2;1008.46;64.42;2;9.96;276;5.78;4.15;12700
18.06.2018 08:45;0.34;50.86;0.61;322.17;1008.41;64.71;2;9.96;276;5.94;4.18;20071
18.06.2018 08:50;0.36;50.88;0.6;322.14;1008.37;65;2;9.96;275;6.09;4.21;32430
18.06.2018 08:55;0.37;50.9;0.6;322.1;1008.33;65.29;2;9.96;275;6.24;4.24;36250
18.06.2018 09:00;0.38;50.92;0.59;322.07;1008.28;65.58;2;9.97;274;6.39;4.28;11513
18.06.2018 09:05;0.39;50.85;0.59;322.09;1008.28;65.76;2;9.97;275;6.46;4.31;18108
18.06.2018 09:10;0.39;50.77;0.58;322.12;1008.27;65.95;3;9.97;276;6.53;4.35;13970
18.06.2018 09:15;0.39;50.7;0.58;322.14;1008.26;66.13;3;9.97;276;6.6;4.38;13134
18.06.2018 09:20;0.4;50.62;0.57;322.17;1008.25;66.32;3;9.97;277;6.67;4.42;23205
18.06.2018 09:25;0.4;50.54;0.56;322.2;1008.25;66.5;3;9.97;277;6.75;4.46;16882
18.06.2018 09:30;0.41;50.46;0.56;322.22;1008.24;66.69;3;9.97;278;6.82;4.49;39825
18.06.2018 09:35;0.41;50.38;0.55;322.25;1008.23;66.87;3;9.97;278;6.89;4.53;41226
18.06.2018 09:40;0.41;50.29;0.55;322.27;1008.23;67.06;3;9.97;279;6.96;4.57;22756
18.06.2018 09:45;0.42;50.2;0.54;322.3;1008.22;67.24;4;9.97;279;7.03;4.61;40897
18.06.2018 09:50;0.42;50.11;0.54;322.32;1008.21;67.43;4;9.97;280;7.1;4.65;35939
18.06.2018 09:55;0.42;50.01;0.53;322.35;1008.2;67.61;4;9.97;280;7.17;4.69;40578
18.06.2018 10:00;0.43;49.92;0.53;322.38;1008.2;67.8;4;9.97;281;7.24;4.73;32938
18.06.2018 10:05;0.43;49.91;0.52;322.4;1008.16;67.96;4;9.97;283;7.3;4.93;40108
18.06.2018 10:10;0.43;49.9;0.52;322.43;1008.12;68.12;4;9.97;284;7.37;5.13;42932
18.06.2018 10:15;0.44;49.89;0.52;322.46;1008.08;68.29;5;9.97;286;7.43;5.34;35294
18.06.2018 10:20;0.44;49.88;0.52;322.49;1008.04;68.45;5;9.97;287;7.49;5.55;36857
18.06.2018 10:25;0.45;49.86;0.51;322.52;1008;68.62;5;9.97;288;7.56;5.77;30042
18.06.2018 10:30;0.45;49.85;0.51;322.55;1007.96;68.78;5;9.97;289;7.62;5.98;42338
18.06.2018 10:35;0.45;49.84;0.51;322.58;1007.92;68.94;5;9.97;290;7.68;6.2;31249
18.06.2018 10:40;0.46;49.82;0.5;322.6;1007.88;69.11;6;9.97;291;7.75;6.42;44010
18.06.2018 10:45;0.46;49.8;0.5;322.63;1007.84;69.27;6;9.97;292;7.81;6.65;42847
18.06.2018 10:50;0.46;49.79;0.5;322.66;1007.8;69.43;6;9.97;293;7.87;6.87;42537
18.06.2018 10:55;0.47;49.77;0.49;322.69;1007.76;69.6;6;9.97;294;7.94;7.09;35001
18.06.2018 11:00;0.47;49.75;0.49;322.72;1007.72;69.76;6;9.97;295;8;7.32;42017
18.06.2018 11:05;0.47;49.91;0.49;322.74;1007.7;69.91;6;9.97;294;8.2;7.56;41755
18.06.2018 11:10;0.48;50.07;0.49;322.76;1007.68;70.06;7;9.97;293;8.4;7.79;42772
18.06.2018 11:15;0.48;50.23;0.49;322.78;1007.66;70.21;7;9.97;292;8.6;8.03;44446
18.06.2018 11:20;0.48;50.39;0.49;322.8;1007.64;70.37;7;9.97;291;8.8;8.27;44359
18.06.2018 11:25;0.49;50.56;0.49;322.82;1007.62;70.52;7;9.97;291;9;8.51;32004
18.06.2018 11:30;0.49;50.72;0.49;322.84;1007.6;70.67;7;9.97;290;9.2;8.76;29792
18.06.2018 11:35;0.49;50.88;0.49;322.86;1007.58;70.82;7;9.97;289;9.39;9;45564
18.06.2018 11:40;0.5;51.04;0.49;322.88;1007.56;70.97;8;9.97;289;9.59;9.25;29799
18.06.2018 11:45;0.5;51.2;0.49;322.9;1007.54;71.13;8;9.97;288;9.79;9.49;43840
18.06.2018 11:50;0.5;51.36;0.49;322.92;1007.52;71.27;8;9.97;287;9.99;9.74;21379
18.06.2018 11:55;0.51;51.53;0.49;322.94;1007.5;71.43;8;9.97;287;10.19;9.99;30214
18.06.2018 12:00;0.51;51.69;0.5;322.96;1007.48;71.58;8;9.97;286;10.39;10.24;45360
18.06.2018 12:05;0.51;51.62;0.49;322.96;1007.47;71.72;8;9.97;286;10.29;10.07;35702
18.06.2018 12:10;0.51;51.54;0.49;322.96;1007.45;71.86;8;9.97;286;10.2;9.9;28618
18.06.2018 12:15;0.51;51.47;0.48;322.97;1007.44;72;8;9.97;285;10.1;9.73;17520
18.06.2018 12:20;0.51;51.39;0.48;322.97;1007.42;72.14;8;9.97;285;10;9.57;11907
18.06.2018 12:25;0.51;51.31;0.48;322.97;1007.41;72.28;8;9.97;285;9.91;9.4;15279
18.06.2018 12:30;0.51;51.23;0.47;322.98;1007.4;72.42;8;9.97;284;9.81;9.23;21801
18.06.2018 12:35;0.51;51.15;0.47;322.98;1007.38;72.56;8;9.97;284;9.72;9.07;32156
18.06.2018 12:40;0.51;51.07;0.47;322.98;1007.37;72.7;9;9.97;283;9.62;8.9;31428
18.06.2018 12:45;0.51;50.98;0.46;322.98;1007.35;72.84;9;9.97;283;9.52;8.74;18155
18.06.2018 12:50;0.51;50.89;0.46;322.99;1007.34;72.98;9;9.97;282;9.43;8.57;14623
18.06.2018 12:55;0.52;50.81;0.46;322.99;1007.32;73.12;9;9.97;282;9.33;8.41;14216
18.06.2018 13:00;0.52;50.72;0.45;322.99;1007.31;73.26;9;9.97;281;9.23;8.25;31669
18.06.2018 13:05;0.52;50.82;0.45;322.99;1007.28;73.23;8;9.97;283;9.37;8.44;36364
18.06.2018 13:10;0.52;50.91;0.46;322.98;1007.25;73.21;8;9.97;284;9.5;8.63;18876
18.06.2018 13:15;0.53;51.01;0.46;322.97;1007.23;73.18;8;9.97;285;9.63;8.83;24971
18.06.2018 13:20;0.53;51.11;0.46;322.97;1007.2;73.16;8;9.97;286;9.76;9.03;29422
18.06.2018 13:25;0.53;51.21;0.46;322.96;1007.17;73.13;8;9.97;287;9.89;9.23;11591
18.06.2018 13:30;0.54;51.3;0.46;322.95;1007.14;73.11;8;9.97;288;10.02;9.44;33174
18.06.2018 13:35;0.54;51.4;0.47;322.95;1007.11;73.08;8;9.97;289;10.15;9.65;33609
18.06.2018 13:40;0.54;51.49;0.47;322.94;1007.09;73.06;8;9.97;290;10.29;9.87;33562
18.06.2018 13:45;0.55;51.59;0.47;322.93;1007.06;73.03;8;9.97;291;10.42;10.08;30612
18.06.2018 13:50;0.55;51.68;0.47;322.92;1007.03;73.01;8;9.97;292;10.55;10.3;8567
18.06.2018 13:55;0.55;51.78;0.47;322.92;1007;72.98;7;9.97;293;10.68;10.52;31030
18.06.2018 14:00;0.55;51.87;0.48;322.91;1006.97;72.96;7;9.97;294;10.81;10.75;30529
18.06.2018 14:05;0.55;51.8;0.47;322.94;1006.95;73.18;7;9.96;294;10.61;10.48;30417
18.06.2018 14:10;0.54;51.72;0.47;322.96;1006.92;73.46;7;9.95;294;10.42;10.22;23703
18.06.2018 14:15;0.54;51.64;0.46;322.99;1006.9;73.61;7;9.94;294;10.22;9.96;29867
18.06.2018 14:20;0.53;51.56;0.46;323.01;1006.87;73.83;7;9.93;294;10.02;9.7;29844
18.06.2018 14:25;0.52;51.48;0.45;323.04;1006.85;74.05;7;9.92;294;9.82;9.44;28459
18.06.2018 14:30;0.52;51.39;0.45;323.07;1006.82;74.27;6;9.91;294;9.62;9.18;28903
18.06.2018 14:35;0.51;51.3;0.44;323.09;1006.79;74.49;6;9.9;294;9.42;8.92;28852
18.06.2018 14:40;0.51;51.21;0.44;323.12;1006.77;74.71;6;9.89;294;9.23;8.66;20251
18.06.2018 14:45;0.5;51.11;0.43;323.14;1006.74;74.93;6;9.88;294;9.03;8.4;13961
18.06.2018 14:50;0.49;51.01;0.43;323.17;1006.72;75.15;6;9.87;294;8.83;8.14;26444
18.06.2018 14:55;0.49;50.9;0.42;323.19;1006.69;75.37;6;9.86;294;8.63;7.88;25145
18.06.2018 15:00;0.48;50.79;0.42;323.22;1006.67;75.58;5;9.85;295;8.43;7.62;24934
